Moderna,Close,Gold,Close,Ethereum,Close,Bitcoin,Close,Crude Oil,Close,"Digital Realty Trust, Inc",Close,Nike,Close,"Overstock, Inc",Close
10/19/2022 16:00:00,123.52,10/19/2022 16:00:00,14.45,10/13/2022 17:26:00,3.02,10/19/2022 16:00:00,103.79,10/19/2022 16:00:00,103.79,10/19/2022 16:00:00,95.21,10/19/2022 16:00:00,88.57,10/19/2022 16:00:00,23.57
10/20/2022 16:00:00,118.38,10/20/2022 16:00:00,14.51,10/14/2022 17:26:00,3,10/20/2022 16:00:00,103.93,10/20/2022 16:00:00,103.93,10/20/2022 16:00:00,95.08,10/20/2022 16:00:00,86.83,10/20/2022 16:00:00,23.69
10/21/2022 16:00:00,128.32,10/21/2022 16:00:00,15.01,10/17/2022 17:26:00,3.03,10/21/2022 16:00:00,105.86,10/21/2022 16:00:00,105.86,10/21/2022 16:00:00,96.86,10/21/2022 16:00:00,88.5,10/21/2022 16:00:00,24.81
10/24/2022 16:00:00,133.02,10/24/2022 16:00:00,15.01,10/18/2022 17:26:00,3.14,10/24/2022 16:00:00,106.6,10/24/2022 16:00:00,106.6,10/24/2022 16:00:00,97.44,10/24/2022 16:00:00,88.01,10/24/2022 16:00:00,25.01
10/25/2022 16:00:00,136.57,10/25/2022 16:00:00,15.26,10/19/2022 17:26:00,3.1,10/25/2022 16:00:00,105.88,10/25/2022 16:00:00,105.88,10/25/2022 16:00:00,101.55,10/25/2022 16:00:00,91.72,10/25/2022 16:00:00,25.36
10/26/2022 16:00:00,142,10/26/2022 16:00:00,15.7,10/20/2022 17:26:00,3.11,10/26/2022 16:00:00,107.14,10/26/2022 16:00:00,107.14,10/26/2022 16:00:00,100.27,10/26/2022 16:00:00,92.39,10/26/2022 16:00:00,25.63
10/27/2022 16:00:00,144.11,10/27/2022 16:00:00,15.48,10/21/2022 17:26:00,3.07,10/27/2022 16:00:00,107.55,10/27/2022 16:00:00,107.55,10/27/2022 16:00:00,99.91,10/27/2022 16:00:00,90.54,10/27/2022 16:00:00,23.28
10/28/2022 16:00:00,150.97,10/28/2022 16:00:00,15.31,10/24/2022 17:26:00,3.1,10/28/2022 16:00:00,110.7,10/28/2022 16:00:00,110.7,10/28/2022 16:00:00,101.39,10/28/2022 16:00:00,93.83,10/28/2022 16:00:00,25
10/31/2022 16:00:00,150.33,10/31/2022 16:00:00,15.03,10/25/2022 17:26:00,3.09,10/31/2022 16:00:00,110.81,10/31/2022 16:00:00,110.81,10/31/2022 16:00:00,100.25,10/31/2022 16:00:00,92.68,10/31/2022 16:00:00,23.25
11/1/2022 16:00:00,154.62,11/1/2022 16:00:00,15.14,10/26/2022 17:26:00,3.14,11/1/2022 16:00:00,111.91,11/1/2022 16:00:00,111.91,11/1/2022 16:00:00,96.87,11/1/2022 16:00:00,93.77,11/1/2022 16:00:00,23.02
11/2/2022 16:00:00,148.62,11/2/2022 16:00:00,14.34,10/27/2022 17:26:00,3.11,11/2/2022 16:00:00,109.61,11/2/2022 16:00:00,109.61,11/2/2022 16:00:00,94.23,11/2/2022 16:00:00,90.3,11/2/2022 16:00:00,21.62
11/3/2022 16:00:00,147.5,11/3/2022 16:00:00,13.1,10/28/2022 17:26:00,3.14,11/3/2022 16:00:00,111.1,11/3/2022 16:00:00,111.1,11/3/2022 16:00:00,94.95,11/3/2022 16:00:00,90.4,11/3/2022 16:00:00,21.2
11/4/2022 16:00:00,158.41,11/4/2022 16:00:00,14.2,10/31/2022 17:26:00,3.13,11/4/2022 16:00:00,112.31,11/4/2022 16:00:00,112.31,11/4/2022 16:00:00,96.77,11/4/2022 16:00:00,95.79,11/4/2022 16:00:00,22.04
11/7/2022 16:00:00,164.04,11/7/2022 16:00:00,14.57,11/1/2022 17:26:00,3.09,11/7/2022 16:00:00,113.64,11/7/2022 16:00:00,113.64,11/7/2022 16:00:00,97.22,11/7/2022 16:00:00,93.44,11/7/2022 16:00:00,22.81
11/8/2022 16:00:00,164.61,11/8/2022 16:00:00,15.61,11/2/2022 17:26:00,3.06,11/8/2022 16:00:00,114,11/8/2022 16:00:00,114,11/8/2022 16:00:00,98.45,11/8/2022 16:00:00,93.75,11/8/2022 16:00:00,22.8
11/9/2022 16:00:00,163.21,11/9/2022 16:00:00,15.35,11/3/2022 17:26:00,3.02,11/9/2022 16:00:00,108.9,11/9/2022 16:00:00,108.9,11/9/2022 16:00:00,97.09,11/9/2022 16:00:00,92.1,11/9/2022 16:00:00,22.11
11/10/2022 16:00:00,168.56,11/10/2022 16:00:00,16.43,11/4/2022 17:26:00,3.05,11/10/2022 16:00:00,110.5,11/10/2022 16:00:00,110.5,11/10/2022 16:00:00,108.59,11/10/2022 16:00:00,99.49,11/10/2022 16:00:00,25.17
11/11/2022 16:00:00,171.2,11/11/2022 16:00:00,16.44,11/7/2022 17:26:00,3.14,11/11/2022 16:00:00,113.95,11/11/2022 16:00:00,113.95,11/11/2022 16:00:00,111.58,11/11/2022 16:00:00,106.09,11/11/2022 16:00:00,25.78
11/14/2022 16:00:00,179.03,11/14/2022 16:00:00,16.19,11/8/2022 17:26:00,3.24,11/14/2022 16:00:00,113.37,11/14/2022 16:00:00,113.37,11/14/2022 16:00:00,107.42,11/14/2022 16:00:00,104.39,11/14/2022 16:00:00,25.45
11/15/2022 16:00:00,185.47,11/15/2022 16:00:00,16,11/9/2022 17:26:00,3.27,11/15/2022 16:00:00,114.13,11/15/2022 16:00:00,114.13,11/15/2022 16:00:00,111.87,11/15/2022 16:00:00,106.71,11/15/2022 16:00:00,25.43
11/16/2022 16:00:00,185.25,11/16/2022 16:00:00,15.79,11/10/2022 17:26:00,3.32,11/16/2022 16:00:00,112.91,11/16/2022 16:00:00,112.91,11/16/2022 16:00:00,109.85,11/16/2022 16:00:00,105.23,11/16/2022 16:00:00,23.69
11/17/2022 16:00:00,183.9,11/17/2022 16:00:00,15.57,11/11/2022 17:26:00,3.42,11/17/2022 16:00:00,113.06,11/17/2022 16:00:00,113.06,11/17/2022 16:00:00,109.29,11/17/2022 16:00:00,105.36,11/17/2022 16:00:00,23.33
11/18/2022 16:00:00,181.59,11/18/2022 16:00:00,15.62,11/14/2022 17:26:00,3.46,11/18/2022 16:00:00,112.08,11/18/2022 16:00:00,112.08,11/18/2022 16:00:00,110.46,11/18/2022 16:00:00,105.42,11/18/2022 16:00:00,24.19
11/21/2022 16:00:00,176.75,11/21/2022 16:00:00,15.35,11/15/2022 17:26:00,3.42,11/21/2022 16:00:00,110.97,11/21/2022 16:00:00,110.97,11/21/2022 16:00:00,110.59,11/21/2022 16:00:00,103.83,11/21/2022 16:00:00,24.53
11/22/2022 16:00:00,179.59,11/22/2022 16:00:00,16.01,11/16/2022 17:26:00,3.33,11/22/2022 16:00:00,114.18,11/22/2022 16:00:00,114.18,11/22/2022 16:00:00,109.5,11/22/2022 16:00:00,105.97,11/22/2022 16:00:00,23.84
11/23/2022 16:00:00,176.81,11/23/2022 16:00:00,16.23,11/17/2022 17:26:00,3.28,11/23/2022 16:00:00,113.61,11/23/2022 16:00:00,113.61,11/23/2022 16:00:00,110.99,11/23/2022 16:00:00,106.65,11/23/2022 16:00:00,24.62
11/25/2022 13:05:00,176.4,11/25/2022 13:00:00,16.02,11/18/2022 17:26:00,3.35,11/25/2022 13:00:00,113.21,11/25/2022 13:00:00,113.21,11/25/2022 13:00:00,111.27,11/25/2022 13:00:00,105.96,11/25/2022 13:05:00,25.39
11/28/2022 16:00:00,175.38,11/28/2022 16:00:00,15.5,11/21/2022 17:26:00,3.32,11/28/2022 16:00:00,109.81,11/28/2022 16:00:00,109.81,11/28/2022 16:00:00,107.48,11/28/2022 16:00:00,104.96,11/28/2022 16:00:00,24.7
11/29/2022 16:00:00,173.15,11/29/2022 16:00:00,15.87,11/22/2022 17:26:00,3.3,11/29/2022 16:00:00,110.54,11/29/2022 16:00:00,110.54,11/29/2022 16:00:00,108.75,11/29/2022 16:00:00,106.25,11/29/2022 16:00:00,25.29
11/30/2022 16:00:00,175.91,11/30/2022 16:00:00,16.32,11/23/2022 17:26:00,3.37,11/30/2022 16:00:00,111.34,11/30/2022 16:00:00,111.34,11/30/2022 16:00:00,112.46,11/30/2022 16:00:00,109.69,11/30/2022 16:00:00,26.62
12/1/2022 16:00:00,181.48,12/1/2022 16:00:00,17.09,11/24/2022 17:26:00,3.43,12/1/2022 16:00:00,110.8,12/1/2022 16:00:00,110.8,12/1/2022 16:00:00,111.7,12/1/2022 16:00:00,111.11,12/1/2022 16:00:00,26.24
12/2/2022 16:00:00,182.35,12/2/2022 16:00:00,16.98,11/25/2022 17:26:00,3.44,12/2/2022 16:00:00,109.86,12/2/2022 16:00:00,109.86,12/2/2022 16:00:00,110.85,12/2/2022 16:00:00,112.2,12/2/2022 16:00:00,26.59
12/5/2022 16:00:00,175.93,12/5/2022 16:00:00,16.52,11/28/2022 17:26:00,3.36,12/5/2022 16:00:00,106.85,12/5/2022 16:00:00,106.85,12/5/2022 16:00:00,109.16,12/5/2022 16:00:00,109.62,12/5/2022 16:00:00,25.6
12/6/2022 16:00:00,173.54,12/6/2022 16:00:00,16.45,11/29/2022 17:26:00,3.31,12/6/2022 16:00:00,103.88,12/6/2022 16:00:00,103.88,12/6/2022 16:00:00,108.05,12/6/2022 16:00:00,107.93,12/6/2022 16:00:00,24.57
12/7/2022 16:00:00,179,12/7/2022 16:00:00,16.86,11/30/2022 17:26:00,3.3,12/7/2022 16:00:00,103.65,12/7/2022 16:00:00,103.65,12/7/2022 16:00:00,108.8,12/7/2022 16:00:00,108.33,12/7/2022 16:00:00,24.44
12/8/2022 16:00:00,184.7,12/8/2022 16:00:00,16.8,12/1/2022 17:26:00,3.33,12/8/2022 16:00:00,104.42,12/8/2022 16:00:00,104.42,12/8/2022 16:00:00,107.32,12/8/2022 16:00:00,111.36,12/8/2022 16:00:00,23.87
12/9/2022 16:00:00,177.35,12/9/2022 16:00:00,16.58,12/2/2022 17:26:00,3.29,12/9/2022 16:00:00,103.54,12/9/2022 16:00:00,103.54,12/9/2022 16:00:00,106.96,12/9/2022 16:00:00,109.42,12/9/2022 16:00:00,22.92
12/12/2022 16:00:00,165.13,12/12/2022 16:00:00,16.73,12/5/2022 17:26:00,3.25,12/12/2022 16:00:00,106.09,12/12/2022 16:00:00,106.09,12/12/2022 16:00:00,108.33,12/12/2022 16:00:00,112.07,12/12/2022 16:00:00,22.59
12/13/2022 16:00:00,197.54,12/13/2022 16:00:00,17.44,12/6/2022 17:26:00,3.15,12/13/2022 16:00:00,107.25,12/13/2022 16:00:00,107.25,12/13/2022 16:00:00,111.09,12/13/2022 16:00:00,112.85,12/13/2022 16:00:00,22.2
12/14/2022 16:00:00,208.95,12/14/2022 16:00:00,17.39,12/7/2022 17:26:00,3.07,12/14/2022 16:00:00,106.46,12/14/2022 16:00:00,106.46,12/14/2022 16:00:00,104.64,12/14/2022 16:00:00,111.45,12/14/2022 16:00:00,22.48
12/15/2022 16:00:00,207.25,12/15/2022 16:00:00,16.65,12/8/2022 17:26:00,3.03,12/15/2022 16:00:00,105.44,12/15/2022 16:00:00,105.44,12/15/2022 16:00:00,104.28,12/15/2022 16:00:00,108.51,12/15/2022 16:00:00,20.87
12/16/2022 16:00:00,193.29,12/16/2022 16:00:00,16.9,12/9/2022 17:26:00,3.03,12/16/2022 16:00:00,104.7,12/16/2022 16:00:00,104.7,12/16/2022 16:00:00,101.54,12/16/2022 16:00:00,105.95,12/16/2022 16:00:00,20.43
12/19/2022 16:00:00,189.89,12/19/2022 16:00:00,16.55,12/12/2022 17:26:00,2.96,12/19/2022 16:00:00,105.17,12/19/2022 16:00:00,105.17,12/19/2022 16:00:00,99.39,12/19/2022 16:00:00,103.05,12/19/2022 16:00:00,20.48
12/20/2022 16:00:00,201.16,12/20/2022 16:00:00,17.28,12/13/2022 17:26:00,2.99,12/20/2022 16:00:00,106.69,12/20/2022 16:00:00,106.69,12/20/2022 16:00:00,98.74,12/20/2022 16:00:00,103.21,12/20/2022 16:00:00,20.04
12/21/2022 16:00:00,210.04,12/21/2022 16:00:00,17.5,12/14/2022 17:26:00,2.99,12/21/2022 16:00:00,108.06,12/21/2022 16:00:00,108.06,12/21/2022 16:00:00,100.45,12/21/2022 16:00:00,115.78,12/21/2022 16:00:00,19.9
12/22/2022 16:00:00,208.34,12/22/2022 16:00:00,17.3,12/15/2022 17:26:00,2.87,12/22/2022 16:00:00,105.88,12/22/2022 16:00:00,105.88,12/22/2022 16:00:00,99.86,12/22/2022 16:00:00,116.71,12/22/2022 16:00:00,19.09
12/23/2022 16:00:00,199.08,12/23/2022 16:00:00,17.39,12/16/2022 17:26:00,2.81,12/23/2022 16:00:00,108.68,12/23/2022 16:00:00,108.68,12/23/2022 16:00:00,100.87,12/23/2022 16:00:00,116.25,12/23/2022 16:00:00,19.75
12/27/2022 16:00:00,180.17,12/27/2022 16:00:00,17.77,12/19/2022 17:26:00,2.81,12/27/2022 16:00:00,110.19,12/27/2022 16:00:00,110.19,12/27/2022 16:00:00,100.35,12/27/2022 16:00:00,117.56,12/27/2022 16:00:00,18.43
12/28/2022 16:00:00,176.5,12/28/2022 16:00:00,17.21,12/20/2022 17:26:00,2.82,12/28/2022 16:00:00,108.38,12/28/2022 16:00:00,108.38,12/28/2022 16:00:00,99.4,12/28/2022 16:00:00,114.98,12/28/2022 16:00:00,18.39
12/29/2022 16:00:00,178.86,12/29/2022 16:00:00,17.25,12/21/2022 17:26:00,2.89,12/29/2022 16:00:00,109.2,12/29/2022 16:00:00,109.2,12/29/2022 16:00:00,101.3,12/29/2022 16:00:00,117.35,12/29/2022 16:00:00,19.3
12/30/2022 16:00:00,179.62,12/30/2022 16:00:00,17.18,12/22/2022 17:26:00,2.87,12/30/2022 16:00:00,110.3,12/30/2022 16:00:00,110.3,12/30/2022 16:00:00,100.27,12/30/2022 16:00:00,117.01,12/30/2022 16:00:00,19.36
1/3/2023 16:00:00,178.99,1/3/2023 16:00:00,17.83,12/23/2022 17:26:00,2.92,1/3/2023 16:00:00,106.51,1/3/2023 16:00:00,106.51,1/3/2023 16:00:00,102.83,1/3/2023 16:00:00,118.75,1/3/2023 16:00:00,18.88
1/4/2023 16:00:00,177.36,1/4/2023 16:00:00,18.88,12/27/2022 17:26:00,2.87,1/4/2023 16:00:00,106.82,1/4/2023 16:00:00,106.82,1/4/2023 16:00:00,103.65,1/4/2023 16:00:00,121.21,1/4/2023 16:00:00,18.46
1/5/2023 16:00:00,173.51,1/5/2023 16:00:00,18.78,12/28/2022 17:26:00,2.82,1/5/2023 16:00:00,109.21,1/5/2023 16:00:00,109.21,1/5/2023 16:00:00,98.08,1/5/2023 16:00:00,120.62,1/5/2023 16:00:00,17.95
1/6/2023 16:00:00,180.35,1/6/2023 16:00:00,19.04,12/29/2022 17:26:00,2.85,1/6/2023 16:00:00,110.53,1/6/2023 16:00:00,110.53,1/6/2023 16:00:00,101.38,1/6/2023 16:00:00,124.53,1/6/2023 16:00:00,18.71
1/9/2023 16:00:00,183.95,1/9/2023 16:00:00,18.97,12/30/2022 17:26:00,2.86,1/9/2023 16:00:00,108.47,1/9/2023 16:00:00,108.47,1/9/2023 16:00:00,101.14,1/9/2023 16:00:00,124.85,1/9/2023 16:00:00,18.88
1/10/2023 16:00:00,189.65,1/10/2023 16:00:00,19.39,1/2/2023 17:26:00,2.95,1/10/2023 16:00:00,110.09,1/10/2023 16:00:00,110.09,1/10/2023 16:00:00,102.32,1/10/2023 16:00:00,125.84,1/10/2023 16:00:00,20.16
1/11/2023 16:00:00,186.64,1/11/2023 16:00:00,19.22,1/3/2023 17:26:00,2.91,1/11/2023 16:00:00,111.37,1/11/2023 16:00:00,111.37,1/11/2023 16:00:00,105.03,1/11/2023 16:00:00,127.94,1/11/2023 16:00:00,21
1/12/2023 16:00:00,188.06,1/12/2023 16:00:00,19.43,1/4/2023 17:26:00,2.98,1/12/2023 16:00:00,113.22,1/12/2023 16:00:00,113.22,1/12/2023 16:00:00,107.28,1/12/2023 16:00:00,127.89,1/12/2023 16:00:00,21.34
1/13/2023 16:00:00,192,1/13/2023 16:00:00,19.64,1/5/2023 17:26:00,3,1/13/2023 16:00:00,113.15,1/13/2023 16:00:00,113.15,1/13/2023 16:00:00,106,1/13/2023 16:00:00,128.85,1/13/2023 16:00:00,20.5
1/17/2023 16:00:00,190.69,1/17/2023 16:00:00,18.75,1/6/2023 17:26:00,3.03,1/17/2023 16:00:00,112.93,1/17/2023 16:00:00,112.93,1/17/2023 16:00:00,106.85,1/17/2023 16:00:00,128.14,1/17/2023 16:00:00,21.11
1/18/2023 16:00:00,197.02,1/18/2023 16:00:00,18.38,1/9/2023 17:26:00,3.07,1/18/2023 16:00:00,110.61,1/18/2023 16:00:00,110.61,1/18/2023 16:00:00,105.44,1/18/2023 16:00:00,126.43,1/18/2023 16:00:00,20.11
1/19/2023 16:00:00,190.38,1/19/2023 16:00:00,18.72,1/10/2023 17:26:00,3.03,1/19/2023 16:00:00,111.32,1/19/2023 16:00:00,111.32,1/19/2023 16:00:00,104.96,1/19/2023 16:00:00,124.53,1/19/2023 16:00:00,20.2
1/20/2023 16:00:00,193.98,1/20/2023 16:00:00,18.97,1/11/2023 17:26:00,3.06,1/20/2023 16:00:00,113.35,1/20/2023 16:00:00,113.35,1/20/2023 16:00:00,106.74,1/20/2023 16:00:00,126.62,1/20/2023 16:00:00,21.41
1/23/2023 16:00:00,196.94,1/23/2023 16:00:00,19.23,1/12/2023 17:26:00,3.13,1/23/2023 16:00:00,112.76,1/23/2023 16:00:00,112.76,1/23/2023 16:00:00,107.22,1/23/2023 16:00:00,128.29,1/23/2023 16:00:00,22.26
1/24/2023 16:00:00,196.76,1/24/2023 16:00:00,19.42,1/13/2023 17:26:00,3.13,1/24/2023 16:00:00,113.81,1/24/2023 16:00:00,113.81,1/24/2023 16:00:00,107,1/24/2023 16:00:00,126.83,1/24/2023 16:00:00,21.78
1/25/2023 16:00:00,193.07,1/25/2023 16:00:00,19.79,1/16/2023 17:26:00,3.11,1/25/2023 16:00:00,113.21,1/25/2023 16:00:00,113.21,1/25/2023 16:00:00,107.19,1/25/2023 16:00:00,126.82,1/25/2023 16:00:00,22.18
1/26/2023 16:00:00,193.24,1/26/2023 16:00:00,19.69,1/17/2023 17:26:00,3.19,1/26/2023 16:00:00,117.76,1/26/2023 16:00:00,117.76,1/26/2023 16:00:00,109.31,1/26/2023 16:00:00,127.53,1/26/2023 16:00:00,22.58
1/27/2023 16:00:00,189.35,1/27/2023 16:00:00,19.67,1/18/2023 17:26:00,3.27,1/27/2023 16:00:00,115.61,1/27/2023 16:00:00,115.61,1/27/2023 16:00:00,111.31,1/27/2023 16:00:00,127.53,1/27/2023 16:00:00,24.2
1/30/2023 16:00:00,180.87,1/30/2023 16:00:00,19.48,1/19/2023 17:26:00,3.16,1/30/2023 16:00:00,113.56,1/30/2023 16:00:00,113.56,1/30/2023 16:00:00,111.03,1/30/2023 16:00:00,126.37,1/30/2023 16:00:00,23.73
1/31/2023 16:00:00,176.06,1/31/2023 16:00:00,19.55,1/20/2023 17:26:00,3.21,1/31/2023 16:00:00,116.01,1/31/2023 16:00:00,116.01,1/31/2023 16:00:00,114.62,1/31/2023 16:00:00,127.33,1/31/2023 16:00:00,24.21
2/1/2023 16:00:00,174.3,2/1/2023 16:00:00,19.95,1/23/2023 17:26:00,3.23,2/1/2023 16:00:00,114.74,2/1/2023 16:00:00,114.74,2/1/2023 16:00:00,116.15,2/1/2023 16:00:00,129.5,2/1/2023 16:00:00,24.38
2/2/2023 16:00:00,176.35,2/2/2023 16:00:00,19.4,1/24/2023 17:26:00,3.24,2/2/2023 16:00:00,111.15,2/2/2023 16:00:00,111.15,2/2/2023 16:00:00,119.92,2/2/2023 16:00:00,129.06,2/2/2023 16:00:00,25.14
2/3/2023 16:00:00,173.25,2/3/2023 16:00:00,18.32,1/25/2023 17:26:00,3.23,2/3/2023 16:00:00,111.92,2/3/2023 16:00:00,111.92,2/3/2023 16:00:00,115.21,2/3/2023 16:00:00,127.61,2/3/2023 16:00:00,23.87
2/6/2023 16:00:00,170.27,2/6/2023 16:00:00,18.35,1/26/2023 17:26:00,3.25,2/6/2023 16:00:00,111.73,2/6/2023 16:00:00,111.73,2/6/2023 16:00:00,114.4,2/6/2023 16:00:00,125.73,2/6/2023 16:00:00,22.96
2/7/2023 16:00:00,171.06,2/7/2023 16:00:00,18.5,1/27/2023 17:26:00,3.24,2/7/2023 16:00:00,114.92,2/7/2023 16:00:00,114.92,2/7/2023 16:00:00,113.48,2/7/2023 16:00:00,125.33,2/7/2023 16:00:00,23.14
2/8/2023 16:00:00,164.34,2/8/2023 16:00:00,18.34,1/30/2023 17:26:00,3.24,2/8/2023 16:00:00,113.92,2/8/2023 16:00:00,113.92,2/8/2023 16:00:00,112.61,2/8/2023 16:00:00,122.91,2/8/2023 16:00:00,21.53
2/9/2023 16:00:00,164.48,2/9/2023 16:00:00,17.81,1/31/2023 17:26:00,3.17,2/9/2023 16:00:00,114.35,2/9/2023 16:00:00,114.35,2/9/2023 16:00:00,111.3,2/9/2023 16:00:00,122.18,2/9/2023 16:00:00,20.73
2/10/2023 16:00:00,169.28,2/10/2023 16:00:00,17.93,2/1/2023 17:26:00,3.18,2/10/2023 16:00:00,119.17,2/10/2023 16:00:00,119.17,2/10/2023 16:00:00,111.46,2/10/2023 16:00:00,122.23,2/10/2023 16:00:00,20.76
2/13/2023 16:00:00,171.48,2/13/2023 16:00:00,17.93,2/2/2023 17:26:00,3.32,2/13/2023 16:00:00,117.8,2/13/2023 16:00:00,117.8,2/13/2023 16:00:00,112.97,2/13/2023 16:00:00,125.15,2/13/2023 16:00:00,21.74
2/14/2023 16:00:00,175.62,2/14/2023 16:00:00,17.81,2/3/2023 17:26:00,3.38,2/14/2023 16:00:00,116.42,2/14/2023 16:00:00,116.42,2/14/2023 16:00:00,112.83,2/14/2023 16:00:00,126.2,2/14/2023 16:00:00,21.98
2/15/2023 16:00:00,177.28,2/15/2023 16:00:00,17.17,2/6/2023 17:26:00,3.36,2/15/2023 16:00:00,116.07,2/15/2023 16:00:00,116.07,2/15/2023 16:00:00,113.63,2/15/2023 16:00:00,127.48,2/15/2023 16:00:00,23.13
2/16/2023 16:00:00,172.31,2/16/2023 16:00:00,16.95,2/7/2023 17:26:00,3.38,2/16/2023 16:00:00,115.73,2/16/2023 16:00:00,115.73,2/16/2023 16:00:00,112.88,2/16/2023 16:00:00,124.38,2/16/2023 16:00:00,21.8
2/17/2023 16:00:00,166.6,2/17/2023 16:00:00,16.74,2/8/2023 17:26:00,3.4,2/17/2023 16:00:00,111.28,2/17/2023 16:00:00,111.28,2/17/2023 16:00:00,110.76,2/17/2023 16:00:00,124.84,2/17/2023 16:00:00,21.84
2/21/2023 16:00:00,160.09,2/21/2023 16:00:00,16.74,2/9/2023 17:26:00,3.8,2/21/2023 16:00:00,111.17,2/21/2023 16:00:00,111.17,2/21/2023 16:00:00,108.41,2/21/2023 16:00:00,121.1,2/21/2023 16:00:00,21.06
2/22/2023 16:00:00,158.17,2/22/2023 16:00:00,16.21,2/10/2023 17:26:00,3.6,2/22/2023 16:00:00,109.73,2/22/2023 16:00:00,109.73,2/22/2023 16:00:00,106.64,2/22/2023 16:00:00,119.9,2/22/2023 16:00:00,20.53
2/23/2023 16:00:00,147.57,2/23/2023 16:00:00,16.07,2/13/2023 17:26:00,3.59,2/23/2023 16:00:00,110.74,2/23/2023 16:00:00,110.74,2/23/2023 16:00:00,108.76,2/23/2023 16:00:00,119.96,2/23/2023 16:00:00,20.69
2/24/2023 16:00:00,139.26,2/24/2023 16:00:00,16,2/14/2023 17:26:00,3.5,2/24/2023 16:00:00,110.75,2/24/2023 16:00:00,110.75,2/24/2023 16:00:00,105.04,2/24/2023 16:00:00,118.04,2/24/2023 16:00:00,19.85
2/27/2023 16:00:00,138.27,2/27/2023 16:00:00,15.97,2/15/2023 17:26:00,3.57,2/27/2023 16:00:00,110.55,2/27/2023 16:00:00,110.55,2/27/2023 16:00:00,104.88,2/27/2023 16:00:00,118.53,2/27/2023 16:00:00,19.82
2/28/2023 16:00:00,138.81,2/28/2023 16:00:00,16.12,2/16/2023 17:26:00,3.57,2/28/2023 16:00:00,109.91,2/28/2023 16:00:00,109.91,2/28/2023 16:00:00,104.23,2/28/2023 16:00:00,118.79,2/28/2023 16:00:00,19.37
3/1/2023 16:00:00,135.66,3/1/2023 16:00:00,16.31,2/17/2023 17:26:00,3.5,3/1/2023 16:00:00,110.89,3/1/2023 16:00:00,110.89,3/1/2023 16:00:00,100.83,3/1/2023 16:00:00,118.58,3/1/2023 16:00:00,18.76
3/2/2023 16:00:00,137.86,3/2/2023 16:00:00,16.38,2/20/2023 17:26:00,3.45,3/2/2023 16:00:00,111.4,3/2/2023 16:00:00,111.4,3/2/2023 16:00:00,103.1,3/2/2023 16:00:00,119.58,3/2/2023 16:00:00,18.77
3/3/2023 16:00:00,143.2,3/3/2023 16:00:00,16.52,2/21/2023 17:26:00,3.41,3/3/2023 16:00:00,112.81,3/3/2023 16:00:00,112.81,3/3/2023 16:00:00,106,3/3/2023 16:00:00,120.94,3/3/2023 16:00:00,19.01
3/6/2023 16:00:00,144.03,3/6/2023 16:00:00,16.3,2/22/2023 17:26:00,3.34,3/6/2023 16:00:00,113.81,3/6/2023 16:00:00,113.81,3/6/2023 16:00:00,105.32,3/6/2023 16:00:00,120.17,3/6/2023 16:00:00,18.75
3/7/2023 16:00:00,141.05,3/7/2023 16:00:00,15.77,2/23/2023 17:26:00,3.4,3/7/2023 16:00:00,111.61,3/7/2023 16:00:00,111.61,3/7/2023 16:00:00,102.95,3/7/2023 16:00:00,119.59,3/7/2023 16:00:00,18.91
3/8/2023 16:00:00,142.08,3/8/2023 16:00:00,15.62,2/24/2023 17:26:00,3.39,3/8/2023 16:00:00,109.98,3/8/2023 16:00:00,109.98,3/8/2023 16:00:00,105.79,3/8/2023 16:00:00,119.86,3/8/2023 16:00:00,18.43
3/9/2023 16:00:00,137.36,3/9/2023 16:00:00,15.57,2/27/2023 17:26:00,3.45,3/9/2023 16:00:00,109.13,3/9/2023 16:00:00,109.13,3/9/2023 16:00:00,104.38,3/9/2023 16:00:00,117.87,3/9/2023 16:00:00,18.1
3/10/2023 16:00:00,138.29,3/10/2023 16:00:00,15.91,2/28/2023 17:26:00,3.4,3/10/2023 16:00:00,107.78,3/10/2023 16:00:00,107.78,3/10/2023 16:00:00,102.54,3/10/2023 16:00:00,117.49,3/10/2023 16:00:00,18.06
3/13/2023 16:00:00,147.9,3/13/2023 16:00:00,17.02,3/1/2023 17:26:00,3.32,3/13/2023 16:00:00,106.54,3/13/2023 16:00:00,106.54,3/13/2023 16:00:00,105.93,3/13/2023 16:00:00,116.86,3/13/2023 16:00:00,17.92
3/14/2023 16:00:00,151.28,3/14/2023 16:00:00,17.07,3/2/2023 17:26:00,3.31,3/14/2023 16:00:00,106.94,3/14/2023 16:00:00,106.94,3/14/2023 16:00:00,105.7,3/14/2023 16:00:00,119,3/14/2023 16:00:00,17.77
3/15/2023 16:00:00,149.6,3/15/2023 16:00:00,17.48,3/3/2023 17:26:00,3.37,3/15/2023 16:00:00,101.62,3/15/2023 16:00:00,101.62,3/15/2023 16:00:00,105.26,3/15/2023 16:00:00,118.17,3/15/2023 16:00:00,17.69
3/16/2023 16:00:00,151.78,3/16/2023 16:00:00,17.4,3/6/2023 17:26:00,3.36,3/16/2023 16:00:00,101.03,3/16/2023 16:00:00,101.03,3/16/2023 16:00:00,103.09,3/16/2023 16:00:00,120.65,3/16/2023 16:00:00,17.89
