Moderna,Close,Gold,Close,Ethereum,Close,Bitcoin,Close,Crude Oil,Close,"Digital Realty Trust, Inc",Close,Nike,Close,"Overstock, Inc",Close
10/16/2020 16:00:00,73.94,10/16/2020 16:00:00,27.57,10/13/2020 17:26:00,3.88,10/22/2020 16:00:00,0.12,10/16/2020 16:00:00,34.1,10/16/2020 16:00:00,157.7,10/16/2020 16:00:00,128,10/16/2020 16:00:00,77.01
10/19/2020 16:00:00,70.96,10/19/2020 16:00:00,27.02,10/14/2020 17:26:00,3.85,10/23/2020 16:00:00,0.12,10/19/2020 16:00:00,33.42,10/19/2020 16:00:00,155.18,10/19/2020 16:00:00,127.43,10/19/2020 16:00:00,72.65
10/20/2020 16:00:00,71.31,10/20/2020 16:00:00,27.07,10/15/2020 17:26:00,3.7,10/26/2020 16:00:00,0.12,10/20/2020 16:00:00,33.7,10/20/2020 16:00:00,155.6,10/20/2020 16:00:00,128.49,10/20/2020 16:00:00,71.42
10/21/2020 16:00:00,68.37,10/21/2020 16:00:00,27.37,10/16/2020 17:26:00,3.73,10/27/2020 16:00:00,0.14,10/21/2020 16:00:00,33.16,10/21/2020 16:00:00,154.87,10/21/2020 16:00:00,129.43,10/21/2020 16:00:00,67.95
10/22/2020 16:00:00,70.84,10/22/2020 16:00:00,26.89,10/19/2020 17:26:00,3.74,10/28/2020 16:00:00,0.14,10/22/2020 16:00:00,34.86,10/22/2020 16:00:00,152.3,10/22/2020 16:00:00,130.02,10/22/2020 16:00:00,71.4
10/23/2020 16:00:00,70.53,10/23/2020 16:00:00,26.81,10/20/2020 17:26:00,3.75,10/29/2020 16:00:00,0.13,10/23/2020 16:00:00,34.16,10/23/2020 16:00:00,152.6,10/23/2020 16:00:00,129.99,10/23/2020 16:00:00,71.88
10/26/2020 16:00:00,70.24,10/26/2020 16:00:00,26.63,10/21/2020 17:26:00,3.66,10/30/2020 16:00:00,0.13,10/26/2020 16:00:00,33.35,10/26/2020 16:00:00,152.67,10/26/2020 16:00:00,128.37,10/26/2020 16:00:00,71.09
10/27/2020 16:00:00,70.67,10/27/2020 16:00:00,27.09,10/22/2020 17:26:00,3.56,11/2/2020 16:00:00,0.12,10/27/2020 16:00:00,32.82,10/27/2020 16:00:00,150.66,10/27/2020 16:00:00,127.99,10/27/2020 16:00:00,72.33
10/28/2020 16:00:00,65.74,10/28/2020 16:00:00,25.92,10/23/2020 17:26:00,3.61,11/3/2020 16:00:00,0.11,10/28/2020 16:00:00,31.57,10/28/2020 16:00:00,149.88,10/28/2020 16:00:00,122.08,10/28/2020 16:00:00,71.98
10/29/2020 16:00:00,71.28,10/29/2020 16:00:00,26.17,10/26/2020 17:26:00,3.45,11/4/2020 16:00:00,0.12,10/29/2020 16:00:00,32.97,10/29/2020 16:00:00,148.72,10/29/2020 16:00:00,122.86,10/29/2020 16:00:00,62.21
10/30/2020 16:00:00,67.47,10/30/2020 16:00:00,26.73,10/27/2020 17:26:00,3.39,11/5/2020 16:00:00,0.13,10/30/2020 16:00:00,32.62,10/30/2020 16:00:00,144.3,10/30/2020 16:00:00,120.08,10/30/2020 16:00:00,56.1
11/2/2020 16:00:00,67.11,11/2/2020 16:00:00,27.16,10/28/2020 17:26:00,3.15,11/6/2020 16:00:00,0.12,11/2/2020 16:00:00,33.99,11/2/2020 16:00:00,145.95,11/2/2020 16:00:00,122.39,11/2/2020 16:00:00,58.38
11/3/2020 16:00:00,69.08,11/3/2020 16:00:00,27.78,10/29/2020 17:26:00,3.19,11/9/2020 16:00:00,0.1,11/3/2020 16:00:00,33.41,11/3/2020 16:00:00,145.89,11/3/2020 16:00:00,124.59,11/3/2020 16:00:00,60.37
11/4/2020 16:00:00,69.81,11/4/2020 16:00:00,27.42,10/30/2020 17:26:00,3.29,11/10/2020 16:00:00,0.11,11/4/2020 16:00:00,33.23,11/4/2020 16:00:00,148.01,11/4/2020 16:00:00,127.34,11/4/2020 16:00:00,59.76
11/5/2020 16:00:00,71.48,11/5/2020 16:00:00,29.32,11/2/2020 17:26:00,3.32,11/11/2020 16:00:00,0.11,11/5/2020 16:00:00,33.17,11/5/2020 16:00:00,147.51,11/5/2020 16:00:00,129.7,11/5/2020 16:00:00,68.54
11/6/2020 16:00:00,72.45,11/6/2020 16:00:00,28.87,11/3/2020 17:26:00,3.43,11/12/2020 16:00:00,0.11,11/6/2020 16:00:00,32.78,11/6/2020 16:00:00,146.68,11/6/2020 16:00:00,128.9,11/6/2020 16:00:00,67.33
11/9/2020 16:00:00,77.74,11/9/2020 16:00:00,26.9,11/4/2020 17:26:00,3.63,11/13/2020 16:00:00,0.12,11/9/2020 16:00:00,36.93,11/9/2020 16:00:00,138.22,11/9/2020 16:00:00,128.95,11/9/2020 16:00:00,53.84
11/10/2020 16:00:00,76.05,11/10/2020 16:00:00,25.94,11/5/2020 17:26:00,3.58,11/16/2020 16:00:00,0.12,11/10/2020 16:00:00,36.86,11/10/2020 16:00:00,135.82,11/10/2020 16:00:00,127.71,11/10/2020 16:00:00,51.34
11/11/2020 16:00:00,82.44,11/11/2020 16:00:00,25.79,11/6/2020 17:26:00,3.52,11/17/2020 16:00:00,0.13,11/11/2020 16:00:00,36.48,11/11/2020 16:00:00,140.99,11/11/2020 16:00:00,127.66,11/11/2020 16:00:00,52.06
11/12/2020 16:00:00,87.81,11/12/2020 16:00:00,25.91,11/9/2020 17:26:00,3.64,11/18/2020 16:00:00,0.12,11/12/2020 16:00:00,35.23,11/12/2020 16:00:00,141.4,11/12/2020 16:00:00,126.64,11/12/2020 16:00:00,53.11
11/13/2020 16:00:00,89.39,11/13/2020 16:00:00,25.89,11/10/2020 17:26:00,3.86,11/19/2020 16:00:00,0.13,11/13/2020 16:00:00,36.08,11/13/2020 16:00:00,144.65,11/13/2020 16:00:00,128.28,11/13/2020 16:00:00,54.51
11/16/2020 16:00:00,97.95,11/16/2020 16:00:00,25.86,11/11/2020 17:26:00,3.84,11/20/2020 16:00:00,0.13,11/16/2020 16:00:00,38.16,11/16/2020 16:00:00,142,11/16/2020 16:00:00,130.11,11/16/2020 16:00:00,52.33
11/17/2020 16:00:00,93.15,11/17/2020 16:00:00,25.37,11/12/2020 17:26:00,3.76,11/23/2020 16:00:00,0.21,11/17/2020 16:00:00,38.67,11/17/2020 16:00:00,142.42,11/17/2020 16:00:00,132.21,11/17/2020 16:00:00,58.31
11/18/2020 16:00:00,88.89,11/18/2020 16:00:00,24.46,11/13/2020 17:26:00,3.89,11/24/2020 16:00:00,0.21,11/18/2020 16:00:00,37.21,11/18/2020 16:00:00,142.4,11/18/2020 16:00:00,131.63,11/18/2020 16:00:00,57.32
11/19/2020 16:00:00,92.77,11/19/2020 16:00:00,24.18,11/16/2020 17:26:00,3.99,11/25/2020 16:00:00,0.17,11/19/2020 16:00:00,37.4,11/19/2020 16:00:00,143,11/19/2020 16:00:00,131.91,11/19/2020 16:00:00,58.28
11/20/2020 16:00:00,97.61,11/20/2020 16:00:00,24.28,11/17/2020 17:26:00,4.36,11/26/2020 16:00:00,0.16,11/20/2020 16:00:00,36.94,11/20/2020 16:00:00,142.7,11/20/2020 16:00:00,132.98,11/20/2020 16:00:00,61.85
11/23/2020 16:00:00,101.03,11/23/2020 16:00:00,23.24,11/18/2020 17:26:00,4.4,11/27/2020 16:00:00,0.17,11/23/2020 16:00:00,39.36,11/23/2020 16:00:00,139.97,11/23/2020 16:00:00,134.13,11/23/2020 16:00:00,67.93
11/24/2020 16:00:00,98.56,11/24/2020 16:00:00,22.79,11/19/2020 17:26:00,4.51,11/30/2020 16:00:00,0.2,11/24/2020 16:00:00,41.98,11/24/2020 16:00:00,132.6,11/24/2020 16:00:00,134.7,11/24/2020 16:00:00,66.86
11/25/2020 16:00:00,109.18,11/25/2020 16:00:00,22.83,11/20/2020 17:26:00,4.4,12/1/2020 16:00:00,0.18,11/25/2020 16:00:00,40.81,11/25/2020 16:00:00,135.75,11/25/2020 16:00:00,135.54,11/25/2020 16:00:00,68.43
11/27/2020 13:00:00,127.03,11/27/2020 13:00:00,22.69,11/23/2020 17:26:00,4.3,12/2/2020 16:00:00,0.17,11/27/2020 13:00:00,40.19,11/27/2020 13:00:00,136.73,11/27/2020 13:00:00,134.25,11/27/2020 13:00:00,69.33
11/30/2020 16:00:00,152.74,11/30/2020 16:00:00,23.14,11/24/2020 17:26:00,4.33,12/3/2020 16:00:00,0.17,11/30/2020 16:00:00,38.13,11/30/2020 16:00:00,134.75,11/30/2020 16:00:00,134.7,11/30/2020 16:00:00,67.49
12/1/2020 16:00:00,141.01,12/1/2020 16:00:00,23.83,11/25/2020 17:26:00,4.51,12/4/2020 16:00:00,0.17,12/1/2020 16:00:00,38.5,12/1/2020 16:00:00,135.13,12/1/2020 16:00:00,135.44,12/1/2020 16:00:00,63.14
12/2/2020 16:00:00,143,12/2/2020 16:00:00,23.96,11/26/2020 17:26:00,4.59,12/7/2020 16:00:00,0.25,12/2/2020 16:00:00,39.94,12/2/2020 16:00:00,132.16,12/2/2020 16:00:00,135.58,12/2/2020 16:00:00,62.25
12/3/2020 16:00:00,157.26,12/3/2020 16:00:00,23.61,11/27/2020 17:26:00,4.49,12/8/2020 16:00:00,0.33,12/3/2020 16:00:00,40.21,12/3/2020 16:00:00,133.65,12/3/2020 16:00:00,136.96,12/3/2020 16:00:00,62.86
12/4/2020 16:00:00,152.52,12/4/2020 16:00:00,23.5,11/30/2020 17:26:00,4.36,12/9/2020 16:00:00,0.27,12/4/2020 16:00:00,41.68,12/4/2020 16:00:00,135.47,12/4/2020 16:00:00,137.19,12/4/2020 16:00:00,62.72
12/7/2020 16:00:00,159.52,12/7/2020 16:00:00,23.95,12/1/2020 17:26:00,4.97,12/10/2020 16:00:00,0.28,12/7/2020 16:00:00,40.9,12/7/2020 16:00:00,135.23,12/7/2020 16:00:00,138.75,12/7/2020 16:00:00,59.58
12/8/2020 16:00:00,169.86,12/8/2020 16:00:00,23.9,12/2/2020 17:26:00,5.19,12/11/2020 16:00:00,0.31,12/8/2020 16:00:00,42.24,12/8/2020 16:00:00,133.37,12/8/2020 16:00:00,139.12,12/8/2020 16:00:00,60.04
12/9/2020 16:00:00,156.59,12/9/2020 16:00:00,23.36,12/3/2020 17:26:00,5.1,12/14/2020 16:00:00,0.28,12/9/2020 16:00:00,42.8,12/9/2020 16:00:00,129.75,12/9/2020 16:00:00,138.79,12/9/2020 16:00:00,57.92
12/10/2020 16:00:00,155.69,12/10/2020 16:00:00,23.09,12/4/2020 17:26:00,5.03,12/15/2020 16:00:00,0.38,12/10/2020 16:00:00,44.01,12/10/2020 16:00:00,129.66,12/10/2020 16:00:00,137.58,12/10/2020 16:00:00,56.69
12/11/2020 16:00:00,156.93,12/11/2020 16:00:00,22.9,12/7/2020 17:26:00,5.16,12/16/2020 16:00:00,0.6,12/11/2020 16:00:00,43.8,12/11/2020 16:00:00,130.27,12/11/2020 16:00:00,137.41,12/11/2020 16:00:00,55.48
12/14/2020 16:00:00,155.07,12/14/2020 16:00:00,22.44,12/8/2020 17:26:00,5.14,12/17/2020 16:00:00,0.64,12/14/2020 16:00:00,42.22,12/14/2020 16:00:00,128.09,12/14/2020 16:00:00,136.28,12/14/2020 16:00:00,55.85
12/15/2020 16:00:00,147.22,12/15/2020 16:00:00,22.87,12/9/2020 17:26:00,5.14,12/18/2020 16:00:00,0.49,12/15/2020 16:00:00,43.04,12/15/2020 16:00:00,128.8,12/15/2020 16:00:00,139.39,12/15/2020 16:00:00,61.67
12/16/2020 16:00:00,137.03,12/16/2020 16:00:00,23.07,12/10/2020 17:26:00,5.22,12/21/2020 16:00:00,0.54,12/16/2020 16:00:00,43.7,12/16/2020 16:00:00,129.58,12/16/2020 16:00:00,138.34,12/16/2020 16:00:00,64.81
12/17/2020 16:00:00,144,12/17/2020 16:00:00,23.59,12/11/2020 17:26:00,5.09,12/22/2020 16:00:00,0.51,12/17/2020 16:00:00,43.48,12/17/2020 16:00:00,133.93,12/17/2020 16:00:00,140.5,12/17/2020 16:00:00,69.11
12/18/2020 16:00:00,140.23,12/18/2020 16:00:00,23.27,12/14/2020 17:26:00,5.04,12/23/2020 16:00:00,0.46,12/18/2020 16:00:00,42.73,12/18/2020 16:00:00,134.02,12/18/2020 16:00:00,137.28,12/18/2020 16:00:00,62.57
12/21/2020 16:00:00,138.3,12/21/2020 16:00:00,23.02,12/15/2020 17:26:00,5.06,12/24/2020 16:00:00,0.45,12/21/2020 16:00:00,41.95,12/21/2020 16:00:00,134.65,12/21/2020 16:00:00,144.02,12/21/2020 16:00:00,62.05
12/22/2020 16:00:00,125.88,12/22/2020 16:00:00,22.52,12/16/2020 17:26:00,5.04,12/29/2020 16:00:00,0.49,12/22/2020 16:00:00,41.24,12/22/2020 16:00:00,138.54,12/22/2020 16:00:00,142.45,12/22/2020 16:00:00,59.09
12/23/2020 16:00:00,130.34,12/23/2020 16:00:00,22.83,12/17/2020 17:26:00,5.09,12/30/2020 16:00:00,0.49,12/23/2020 16:00:00,41.77,12/23/2020 16:00:00,136.79,12/23/2020 16:00:00,141.76,12/23/2020 16:00:00,58.22
12/24/2020 13:00:00,123.39,12/24/2020 13:00:00,22.9,12/18/2020 17:26:00,5.1,12/31/2020 16:00:00,0.49,12/24/2020 13:00:00,41.6,12/24/2020 13:00:00,137.43,12/24/2020 13:00:00,141.6,12/24/2020 13:00:00,56.76
12/28/2020 16:00:00,111.4,12/28/2020 16:00:00,22.84,12/21/2020 17:26:00,5.35,1/4/2021 16:00:00,0.63,12/28/2020 16:00:00,41.74,12/28/2020 16:00:00,138.61,12/28/2020 16:00:00,142.43,12/28/2020 16:00:00,51.33
12/29/2020 16:00:00,114.39,12/29/2020 16:00:00,22.91,12/22/2020 17:26:00,5.35,1/5/2021 16:00:00,0.71,12/29/2020 16:00:00,41.27,12/29/2020 16:00:00,138,12/29/2020 16:00:00,141.57,12/29/2020 16:00:00,51.54
12/30/2020 16:00:00,111.13,12/30/2020 16:00:00,23.24,12/23/2020 17:26:00,5.29,1/6/2021 16:00:00,0.7,12/30/2020 16:00:00,41.6,12/30/2020 16:00:00,138.35,12/30/2020 16:00:00,141.58,12/30/2020 16:00:00,52.44
12/31/2020 16:00:00,104.47,12/31/2020 16:00:00,22.78,12/28/2020 17:26:00,5.3,1/7/2021 16:00:00,1.05,12/31/2020 16:00:00,41.22,12/31/2020 16:00:00,139.51,12/31/2020 16:00:00,141.47,12/31/2020 16:00:00,47.97
1/4/2021 16:00:00,111.73,1/4/2021 16:00:00,24.62,12/29/2020 17:26:00,5.27,1/8/2021 16:00:00,0.9,1/4/2021 16:00:00,41.5,1/4/2021 16:00:00,135.29,1/4/2021 16:00:00,140.1,1/4/2021 16:00:00,49.46
1/5/2021 16:00:00,109.18,1/5/2021 16:00:00,24.28,12/30/2020 17:26:00,5.16,1/11/2021 16:00:00,0.81,1/5/2021 16:00:00,43.5,1/5/2021 16:00:00,132.96,1/5/2021 16:00:00,141.23,1/5/2021 16:00:00,53.73
1/6/2021 16:00:00,116.26,1/6/2021 16:00:00,24.5,1/4/2021 17:26:00,5.16,1/12/2021 16:00:00,0.87,1/6/2021 16:00:00,44.61,1/6/2021 16:00:00,132.11,1/6/2021 16:00:00,142.35,1/6/2021 16:00:00,54.3
1/7/2021 16:00:00,115.09,1/7/2021 16:00:00,24.77,1/5/2021 17:26:00,5.25,1/13/2021 16:00:00,0.91,1/7/2021 16:00:00,44.96,1/7/2021 16:00:00,133.61,1/7/2021 16:00:00,144.95,1/7/2021 16:00:00,57.39
1/8/2021 16:00:00,112.75,1/8/2021 16:00:00,23.97,1/6/2021 17:26:00,5.26,1/14/2021 16:00:00,0.93,1/8/2021 16:00:00,45.46,1/8/2021 16:00:00,133.6,1/8/2021 16:00:00,146.35,1/8/2021 16:00:00,53.64
1/11/2021 16:00:00,117.26,1/11/2021 16:00:00,23.52,1/7/2021 17:26:00,5.23,1/15/2021 16:00:00,0.92,1/11/2021 16:00:00,46.84,1/11/2021 16:00:00,131.27,1/11/2021 16:00:00,147.05,1/11/2021 16:00:00,51.99
1/12/2021 16:00:00,124.55,1/12/2021 16:00:00,23.54,1/8/2021 17:26:00,5.17,1/18/2021 16:00:00,0.86,1/12/2021 16:00:00,47.88,1/12/2021 16:00:00,131.51,1/12/2021 16:00:00,145.05,1/12/2021 16:00:00,60.68
1/13/2021 16:00:00,124.06,1/13/2021 16:00:00,23.6,1/11/2021 17:26:00,5.16,1/19/2021 16:00:00,0.81,1/13/2021 16:00:00,48.42,1/13/2021 16:00:00,133.15,1/13/2021 16:00:00,143.04,1/13/2021 16:00:00,59.62
1/14/2021 16:00:00,129.72,1/14/2021 16:00:00,23.68,1/12/2021 17:26:00,5.08,1/20/2021 16:00:00,0.75,1/14/2021 16:00:00,50.31,1/14/2021 16:00:00,133.45,1/14/2021 16:00:00,141.3,1/14/2021 16:00:00,64.07
1/15/2021 16:00:00,129.65,1/15/2021 16:00:00,23.14,1/13/2021 17:26:00,5.06,1/21/2021 16:00:00,0.81,1/15/2021 16:00:00,47.89,1/15/2021 16:00:00,136.48,1/15/2021 16:00:00,140.72,1/15/2021 16:00:00,59.52
1/19/2021 16:00:00,125.01,1/19/2021 16:00:00,23.39,1/14/2021 17:26:00,4.9,1/22/2021 16:00:00,0.78,1/19/2021 16:00:00,48.84,1/19/2021 16:00:00,137.99,1/19/2021 16:00:00,139.27,1/19/2021 16:00:00,62.94
1/20/2021 16:00:00,125.14,1/20/2021 16:00:00,23.83,1/15/2021 17:26:00,4.84,1/25/2021 16:00:00,0.74,1/20/2021 16:00:00,49.53,1/20/2021 16:00:00,140.72,1/20/2021 16:00:00,142.8,1/20/2021 16:00:00,60.93
1/21/2021 16:00:00,132.98,1/21/2021 16:00:00,23.68,1/18/2021 17:26:00,4.89,1/26/2021 16:00:00,0.71,1/21/2021 16:00:00,48.11,1/21/2021 16:00:00,141.22,1/21/2021 16:00:00,141.61,1/21/2021 16:00:00,63.77
1/22/2021 16:00:00,131.02,1/22/2021 16:00:00,23.47,1/19/2021 17:26:00,4.9,1/27/2021 16:00:00,0.65,1/22/2021 16:00:00,47.43,1/22/2021 16:00:00,140.46,1/22/2021 16:00:00,139.35,1/22/2021 16:00:00,67.91
1/25/2021 16:00:00,147,1/25/2021 16:00:00,23.44,1/20/2021 17:26:00,4.86,1/28/2021 16:00:00,0.7,1/25/2021 16:00:00,46.9,1/25/2021 16:00:00,142.63,1/25/2021 16:00:00,137.55,1/25/2021 16:00:00,67.4
1/26/2021 16:00:00,151.93,1/26/2021 16:00:00,23.28,1/21/2021 17:26:00,4.7,1/29/2021 16:00:00,0.73,1/26/2021 16:00:00,45.87,1/26/2021 16:00:00,145.85,1/26/2021 16:00:00,135.1,1/26/2021 16:00:00,86.44
1/27/2021 16:00:00,155.73,1/27/2021 16:00:00,21.99,1/22/2021 17:26:00,4.62,2/1/2021 16:00:00,0.7,1/27/2021 16:00:00,45.35,1/27/2021 16:00:00,149.17,1/27/2021 16:00:00,131.02,1/27/2021 16:00:00,86.79
1/28/2021 16:00:00,159.55,1/28/2021 16:00:00,22.36,1/25/2021 17:26:00,4.45,2/2/2021 16:00:00,0.72,1/28/2021 16:00:00,46.06,1/28/2021 16:00:00,144.87,1/28/2021 16:00:00,134.72,1/28/2021 16:00:00,80.36
1/29/2021 16:00:00,173.16,1/29/2021 16:00:00,22.37,1/26/2021 17:26:00,4.65,2/3/2021 16:00:00,0.77,1/29/2021 16:00:00,44.84,1/29/2021 16:00:00,143.95,1/29/2021 16:00:00,133.59,1/29/2021 16:00:00,77.6
2/1/2021 16:00:00,157.48,2/1/2021 16:00:00,22.54,1/27/2021 17:26:00,4.53,2/4/2021 16:00:00,0.76,2/1/2021 16:00:00,44.92,2/1/2021 16:00:00,148.21,2/1/2021 16:00:00,135.71,2/1/2021 16:00:00,79.52
2/2/2021 16:00:00,158.58,2/2/2021 16:00:00,22.34,1/28/2021 17:26:00,4.52,2/5/2021 16:00:00,0.76,2/2/2021 16:00:00,45.63,2/2/2021 16:00:00,148.61,2/2/2021 16:00:00,139.59,2/2/2021 16:00:00,77.7
2/3/2021 16:00:00,165.86,2/3/2021 16:00:00,22.34,1/29/2021 17:26:00,4.85,2/8/2021 16:00:00,0.77,2/3/2021 16:00:00,47.42,2/3/2021 16:00:00,147.32,2/3/2021 16:00:00,138.63,2/3/2021 16:00:00,90.68
2/4/2021 16:00:00,173.31,2/4/2021 16:00:00,21.99,2/1/2021 17:26:00,4.64,2/9/2021 16:00:00,0.91,2/4/2021 16:00:00,48.33,2/4/2021 16:00:00,145.05,2/4/2021 16:00:00,140.63,2/4/2021 16:00:00,88.54
2/5/2021 16:00:00,176.24,2/5/2021 16:00:00,22.33,2/2/2021 17:26:00,4.65,2/10/2021 16:00:00,0.82,2/5/2021 16:00:00,49.95,2/5/2021 16:00:00,145.56,2/5/2021 16:00:00,145.11,2/5/2021 16:00:00,92.6
2/8/2021 16:00:00,185.98,2/8/2021 16:00:00,22.46,2/3/2021 17:26:00,4.65,2/11/2021 16:00:00,0.85,2/8/2021 16:00:00,52.1,2/8/2021 16:00:00,146.37,2/8/2021 16:00:00,143.41,2/8/2021 16:00:00,99.35
2/9/2021 16:00:00,179.52,2/9/2021 16:00:00,22.43,2/4/2021 17:26:00,4.72,2/12/2021 16:00:00,1,2/9/2021 16:00:00,50.63,2/9/2021 16:00:00,148.24,2/9/2021 16:00:00,141.79,2/9/2021 16:00:00,103.6
2/10/2021 16:00:00,179.34,2/10/2021 16:00:00,22.51,2/5/2021 17:26:00,4.75,2/16/2021 16:00:00,1.2,2/10/2021 16:00:00,51.12,2/10/2021 16:00:00,147.53,2/10/2021 16:00:00,142.46,2/10/2021 16:00:00,100.9
2/11/2021 16:00:00,183.44,2/11/2021 16:00:00,22.19,2/8/2021 17:26:00,4.91,2/17/2021 16:00:00,1.75,2/11/2021 16:00:00,49.84,2/11/2021 16:00:00,144.82,2/11/2021 16:00:00,143.54,2/11/2021 16:00:00,107.73
2/12/2021 16:00:00,183.74,2/12/2021 16:00:00,22.15,2/9/2021 17:26:00,4.98,2/18/2021 16:00:00,1.59,2/12/2021 16:00:00,50.52,2/12/2021 16:00:00,140.06,2/12/2021 16:00:00,142.12,2/12/2021 16:00:00,106.88
2/16/2021 16:00:00,178.53,2/16/2021 16:00:00,21.7,2/10/2021 17:26:00,4.96,2/19/2021 16:00:00,1.65,2/16/2021 16:00:00,52.04,2/16/2021 16:00:00,137.2,2/16/2021 16:00:00,141.71,2/16/2021 16:00:00,104.47
2/17/2021 16:00:00,176.76,2/17/2021 16:00:00,20.83,2/11/2021 17:26:00,4.9,2/22/2021 16:00:00,1.69,2/17/2021 16:00:00,52.85,2/17/2021 16:00:00,138.28,2/17/2021 16:00:00,143.99,2/17/2021 16:00:00,102.51
2/18/2021 16:00:00,169.57,2/18/2021 16:00:00,20.32,2/12/2021 17:26:00,4.92,2/23/2021 16:00:00,1.3,2/18/2021 16:00:00,52.02,2/18/2021 16:00:00,137.94,2/18/2021 16:00:00,145.09,2/18/2021 16:00:00,97.28
2/19/2021 16:00:00,174.74,2/19/2021 16:00:00,19.78,2/15/2021 17:26:00,4.96,2/24/2021 16:00:00,1.47,2/19/2021 16:00:00,52.37,2/19/2021 16:00:00,136.45,2/19/2021 16:00:00,142.02,2/19/2021 16:00:00,101.2
2/22/2021 16:00:00,159.37,2/22/2021 16:00:00,20.53,2/16/2021 17:26:00,4.92,2/25/2021 16:00:00,1.27,2/22/2021 16:00:00,54.3,2/22/2021 16:00:00,137.6,2/22/2021 16:00:00,136.67,2/22/2021 16:00:00,94.87
2/23/2021 16:00:00,150.17,2/23/2021 16:00:00,20.16,2/17/2021 17:26:00,4.85,2/26/2021 16:00:00,1.25,2/23/2021 16:00:00,55.05,2/23/2021 16:00:00,137.3,2/23/2021 16:00:00,136.13,2/23/2021 16:00:00,88.14
2/24/2021 16:00:00,144.79,2/24/2021 16:00:00,20.1,2/18/2021 17:26:00,4.73,3/1/2021 16:00:00,1.36,2/24/2021 16:00:00,56.7,2/24/2021 16:00:00,135.15,2/24/2021 16:00:00,135.65,2/24/2021 16:00:00,72.93
2/25/2021 16:00:00,148.38,2/25/2021 16:00:00,19.45,2/19/2021 17:26:00,4.95,3/2/2021 16:00:00,1.18,2/25/2021 16:00:00,55.76,2/25/2021 16:00:00,134.37,2/25/2021 16:00:00,135.54,2/25/2021 16:00:00,70.14
2/26/2021 16:00:00,154.81,2/26/2021 16:00:00,18.67,2/22/2021 17:26:00,4.98,3/3/2021 16:00:00,1.18,2/26/2021 16:00:00,54.37,2/26/2021 16:00:00,134.73,2/26/2021 16:00:00,134.78,2/26/2021 16:00:00,67.17
3/1/2021 16:00:00,157.4,3/1/2021 16:00:00,18.97,2/23/2021 17:26:00,4.8,3/4/2021 16:00:00,1.01,3/1/2021 16:00:00,56.4,3/1/2021 16:00:00,132.96,3/1/2021 16:00:00,137.65,3/1/2021 16:00:00,73.03
3/2/2021 16:00:00,146.81,3/2/2021 16:00:00,19.86,2/24/2021 17:26:00,4.73,3/5/2021 16:00:00,1.01,3/2/2021 16:00:00,56.07,3/2/2021 16:00:00,131.12,3/2/2021 16:00:00,137.02,3/2/2021 16:00:00,68.33
3/3/2021 16:00:00,131.22,3/3/2021 16:00:00,19.5,2/25/2021 17:26:00,4.69,3/8/2021 16:00:00,1.25,3/3/2021 16:00:00,56.52,3/3/2021 16:00:00,125.66,3/3/2021 16:00:00,134.26,3/3/2021 16:00:00,64.38
3/4/2021 16:00:00,132.3,3/4/2021 16:00:00,19.54,2/26/2021 17:26:00,4.7,3/9/2021 16:00:00,1.29,3/4/2021 16:00:00,58.71,3/4/2021 16:00:00,129,3/4/2021 16:00:00,132.04,3/4/2021 16:00:00,61.38
3/5/2021 16:00:00,132.19,3/5/2021 16:00:00,19.84,3/1/2021 17:26:00,4.78,3/10/2021 16:00:00,1.31,3/5/2021 16:00:00,60.93,3/5/2021 16:00:00,132,3/5/2021 16:00:00,133.35,3/5/2021 16:00:00,62.51
3/8/2021 16:00:00,123.47,3/8/2021 16:00:00,19.5,3/2/2021 17:26:00,4.85,3/11/2021 16:00:00,1.3,3/8/2021 16:00:00,60.87,3/8/2021 16:00:00,132.18,3/8/2021 16:00:00,134.56,3/8/2021 16:00:00,61.83
3/9/2021 16:00:00,130.87,3/9/2021 16:00:00,19.99,3/3/2021 17:26:00,4.8,3/12/2021 16:00:00,1.18,3/9/2021 16:00:00,59.93,3/9/2021 16:00:00,135.08,3/9/2021 16:00:00,135.95,3/9/2021 16:00:00,67.9
3/10/2021 16:00:00,129.75,3/10/2021 16:00:00,20.12,3/4/2021 17:26:00,4.79,3/15/2021 16:00:00,1.16,3/10/2021 16:00:00,61.77,3/10/2021 16:00:00,135.35,3/10/2021 16:00:00,137.59,3/10/2021 16:00:00,66.81
3/11/2021 16:00:00,140.47,3/11/2021 16:00:00,20.31,3/5/2021 17:26:00,4.7,3/16/2021 16:00:00,1.08,3/11/2021 16:00:00,61.31,3/11/2021 16:00:00,134.85,3/11/2021 16:00:00,141.19,3/11/2021 16:00:00,72.28
3/12/2021 16:00:00,136.99,3/12/2021 16:00:00,20.32,3/8/2021 17:26:00,4.81,3/17/2021 16:00:00,1.18,3/12/2021 16:00:00,61.97,3/12/2021 16:00:00,134.19,3/12/2021 16:00:00,140.45,3/12/2021 16:00:00,71.08
3/15/2021 16:00:00,143.66,3/15/2021 16:00:00,20.77,3/9/2021 17:26:00,5.03,3/18/2021 16:00:00,1.15,3/15/2021 16:00:00,60.39,3/15/2021 16:00:00,135.07,3/15/2021 16:00:00,144.94,3/15/2021 16:00:00,76.53
